city,region,max,min,wind,rain,humidi,cloud,pressure,month,rain_last_3_days,flood_risk
Hanoi,North,30.748881547896783,17.073815191764794,0.3864889645396685,0.9527209159338881,61.56383152430728,52.381740597565624,1006.433577319638,4,0.5508254820026011,0
Hanoi,North,33.721525643134335,23.80629988736824,0.912786780093664,0.0,73.74379607048589,47.00058211626247,1004.8008988125702,5,39.54034597214952,0
Hanoi,North,27.28024945114367,22.945613263685885,5.247576370031432,23.30411865291596,82.03849419148531,46.6603091718179,1010.4490034070658,6,28.72665167891555,0
Hanoi,North,33.4817880100222,24.396388119281085,3.8438492092415903,0.0,43.40392755334606,31.753492694496934,1009.8058547727568,7,0.0,0
Hanoi,North,40.0,24.411935931002322,0.6110764946021034,3.4801642633401846,69.68846855491925,49.55117562190773,1010.1086995196383,8,4.422150292284279,0
Hanoi,North,29.1341427609034,23.39071451733759,0.9027590846634688,26.699709455657594,59.60184841508687,69.82343373815692,1011.1948999696011,9,16.72091879666015,0
Hanoi,North,26.04283021905957,10.448670137953242,2.5526123403540084,97.59851044808146,90.06093401893875,62.946118385729186,978.0045434670545,10,325.71064462977887,2
Hanoi,North,25.696155001330478,9.802468231981024,2.3412980092310147,100.51507523575505,90.64181179350383,62.24473860301778,966.7043040165767,10,317.44125422271634,2
Hanoi,North,26.30137258418184,10.43660077220836,2.4539949365788907,100.10729435571429,89.43134112098605,64.29458749450278,981.4907562319778,10,335.02934747220047,2
Hanoi,North,25.746720906548887,10.700632158345904,2.4442798969257655,99.009764342032,87.31591068089446,62.8081768462905,944.0232832430188,10,316.91321646540047,2
Hanoi,North,26.6487876536707,10.359113540261529,2.553319058433041,103.91140753122413,91.44591113466885,62.9028109330959,936.2736921501262,10,315.65490474904976,2
Hanoi,North,30.53126448945227,25.2978627775953,0.820927623773652,16.737737757128315,44.42979586595665,45.29681615528548,1018.4669148010324,11,14.249750808981632,0
Hanoi,North,28.40209433992106,18.991563560163115,1.6917819804620031,16.946484952572725,78.23927358794222,44.860775210131536,1020.0,12,0.0,0
Hanoi,North,24.323092700201492,29.104410503371074,3.698337952068327,35.33054419988041,43.94095463968859,2.227391915278389,1008.5142262369569,1,27.29409212916963,0
Hanoi,North,30.018432714154937,14.43217511014512,3.9413657749338187,0.43887543978639876,78.84346206882583,54.99718480580066,1015.70568660692,2,0.0,0
Hanoi,North,37.47967386084557,26.30494467474933,6.416020381675686,0.0,36.10477544693713,76.25182017784353,1005.3505688686171,3,36.82926142286182,0
Hanoi,North,20.9573637133169,21.11012964128972,12.929533545409948,229.9289529174341,76.4588765867521,96.90954690987819,1014.5955861930331,4,118.87571649361345,0
Hanoi,North,38.070769987066086,20.598394842718157,1.9233600390937964,6.645600760663878,50.628429242786254,42.57403472287208,1020.0,5,11.32993588909543,0
Hanoi,North,37.558404429327915,25.5690576523147,2.9869467021386895,6.161578974431553,39.31705739929881,13.742983178089307,1007.618262615526,6,43.47835862898182,0
Hanoi,North,32.117993376809764,30.68761120579807,1.9762535590529453,19.613163233406745,46.74107082091004,39.02263412191517,1020.0,7,18.596619047155986,0
Hanoi,North,25.51643867220349,28.489576494103712,5.0640814459413175,13.827753092430989,40.78863440171644,35.666271465646965,1008.2838312613777,8,30.718840620931367,0
Hanoi,North,25.646925082295084,19.619184543356084,2.047724099862989,22.73573050071542,46.48683726390078,44.94208002185764,1020.0,9,60.15556727413725,0
Hanoi,North,35.42698671308251,25.1242029751275,2.71501794497746,19.322863026352017,38.08751557718043,57.52010647389359,1017.9042921878325,10,37.78320205095085,0
Hanoi,North,21.846442635069785,24.226408849331786,1.2209804238661517,6.815417237539204,45.66492572211326,24.82669890669041,1009.6381251143985,11,0.9293212046562402,0
Hanoi,North,29.510138625264386,29.102052445923178,1.4187728276731113,3.411293272299732,63.157583785568846,100.0,1008.0792404538865,12,16.30508449241077,0
Hanoi,North,20.735791651967318,21.60229204996363,2.66531817441481,15.247068677705771,62.53255977851967,33.44014040093682,1010.7385252107656,1,0.0,0
Hanoi,North,27.45488392357149,35.0,0.05542937172593332,20.66147169325594,44.90791607321943,56.05498372573027,1012.8258176062556,2,0.0,0
Hanoi,North,27.018256527934568,18.49839267014589,2.3722349007270993,9.853740606064788,68.89170178362704,70.98088668928509,1016.8642275174684,3,51.81000382616199,0
Hanoi,North,31.243437040095795,30.264023752592024,3.8066587079661756,20.122237660051333,57.071722310119384,51.229507517291154,1009.2914812203043,4,8.571226617558455,0
Hanoi,North,30.84716907950015,17.826295810555894,2.183950309587532,0.0,58.99678939526102,46.43675061021058,1020.0,5,7.571712153840199,0
Hanoi,North,35.09524719202872,26.48409631791816,2.9224561211240156,5.992653009483873,83.38713758590917,53.42935739919519,1007.3852616273274,6,2.9227574014472815,0
Hanoi,North,35.30010844959443,18.510129560592926,4.477803123556264,30.81071952937182,60.76885355303799,70.97549468340034,1016.2187114638884,7,6.527892849191186,0
Hanoi,North,37.895793767059345,24.847656997153884,1.8420547332932875,0.0,15.407771236243732,11.688408521239033,1013.620153425418,8,12.48252281419752,0
Hanoi,North,27.481058291438437,11.705540402377896,3.2479794079990856,18.36218370415755,37.16231025525738,22.226347964555792,1018.7090597440287,9,24.811440356852422,0
Hanoi,North,17.640748862541596,19.68817757011051,15.004203894783107,184.0858183885373,93.907181401798,72.96002401460902,960.8436698293017,10,150.4761774805411,2
Hanoi,North,17.09883301586651,19.877629069293604,15.050295721311302,177.37182391686585,99.73803800762809,70.72765858060592,1009.7064412136315,10,148.19289823514686,2
Hanoi,North,17.423718729828934,20.15426026386161,15.122286811918489,181.9156091719507,90.61118410775488,68.50017921973232,978.1716547361168,10,151.38741576944568,2
Hanoi,North,17.462360315385045,19.91617160223323,14.88108924350495,180.02897742385346,92.33440246692668,69.46647453204936,981.6033885372148,10,149.32546497271656,2
Hanoi,North,17.599057122861613,20.858940535123345,15.354504616307143,184.168259767801,91.91023825542074,70.98275711332269,1001.0452657555485,10,154.43574663799578,2
Hanoi,North,22.890145448032094,23.364786496647845,3.279451215189104,18.99460998500755,37.720369762962626,68.55306050689407,1012.6691351991426,11,23.802173933030762,0
Hanoi,North,35.74511986914861,24.895782700101208,0.9699969184243735,24.659352668362796,34.455015801162155,34.42041231584958,1017.9326942301531,12,69.1799204987132,0
Hanoi,North,40.0,25.448043655795875,0.5081247395190402,31.459867778509125,33.81778174544899,14.563684511083267,1013.8485242912662,1,0.0,0
Hanoi,North,34.310342830670365,34.24156274659085,3.0602550266998163,17.41600204192518,60.87729116985845,42.22425092110775,1008.4636171642845,2,0.0,0
Hanoi,North,31.673973687537284,18.795379606923575,0.28784180082017885,0.0,44.70327522957503,49.42186045711264,1020.0,3,52.52396545449789,0
Hanoi,North,37.9806486434412,29.511070082133294,4.4355942723903405,4.11644770796962,30.48167475412014,57.589249446985434,1020.0,4,57.79230200090468,0
Hanoi,North,27.26452599504324,23.297690381659123,1.0902943421468665,2.482582785465361,20.41432217284389,30.614773990430784,1014.9803264969912,5,55.06198678391352,0
Hanoi,North,37.440162423218204,23.51080927198646,2.4693890889034313,20.654548126020238,61.11378461792284,28.28720153233226,1015.2549970050428,6,30.20405821729477,0
Hanoi,North,29.923441212759343,21.807139590054962,1.375932051214858,0.0,44.97210750698754,16.48959409222558,1019.9321818715284,7,16.042088606402395,0
Hanoi,North,25.616475065664908,27.230020135870642,0.5187859542356916,18.959183550206177,35.51645184132535,57.03600781245844,1001.2665323215398,8,17.60843262749836,0
Hanoi,North,27.493466750244092,28.15207032643304,5.424490472825362,0.0,64.81095814404412,62.59964419478017,1017.7600216872747,9,31.03289303858274,0
Hanoi,North,37.897912899151436,29.105762488834912,3.8227708630475767,23.4801352759725,28.55546399239824,58.40348458727165,1008.6514155020029,10,10.767760244682176,0
Hanoi,North,25.702473750088807,19.353083687491978,3.1456471614009853,14.680518433967098,21.27082559339799,53.87076604472411,1010.7004706463056,11,0.23734135304460935,0
Hanoi,North,21.856852866558107,26.130994558154022,1.1285717146191665,21.74500807220641,48.266748063264046,72.92413941273163,1010.5978100992962,12,29.15396732730647,0
Hanoi,North,35.096546467496026,27.28849735653626,2.7298893761662173,0.0,36.87766471766011,35.5370456335601,1020.0,1,46.19800659337454,0
Hanoi,North,31.045191109396804,23.79375254069414,2.516522289811217,7.971536086791017,43.811491211801346,25.214064916548264,1017.5206165317834,2,90.46601149090982,0
Hanoi,North,36.63757651357128,22.93548370122477,2.957829181719887,11.331169659318121,60.735991719725206,54.59707159722382,1019.6835015601631,3,19.586444633426343,0
Hanoi,North,29.337122632859728,35.0,1.6980324910563342,10.194817581022859,77.80924840961849,41.27568721229714,1008.4161881587368,4,52.21828170663237,0
Hanoi,North,21.923766365721548,31.07072268420655,3.797031955332703,0.0,50.1879315771153,49.27894921427554,1014.7440991362473,5,69.74518880280158,0
Hanoi,North,29.69280588786762,24.78229315021306,2.225330892405201,8.034853070910593,66.71703757915984,24.611997621665438,1013.4097916293729,6,0.0,0
Hanoi,North,22.34743559362355,22.521602400377972,4.065818110542087,8.746673728696413,25.650451815242022,29.7221036418319,1008.1613811226752,7,44.80955272746607,0
Hanoi,North,26.459037977613146,25.544521531464746,2.7765076398236177,14.688370324183323,44.67524801675395,45.91691558457424,1013.1561896315078,8,27.853975522010337,0
Hanoi,North,29.763756059160645,15.269750912164595,4.251291477368726,10.353997404628345,48.96485863236309,65.13126779630137,1012.7833887262963,9,41.96424367601706,0
Hanoi,North,31.566008172416822,18.46451258442132,1.7712954671183905,0.0,78.55035146311528,49.93107236940148,1018.9086432942523,10,0.0,0
Hanoi,North,30.845030670807116,23.419653656048048,0.0,0.0,84.02475691213988,51.85476232219698,1008.6493334419926,11,78.16701514807303,0
Hanoi,North,26.164391612920276,31.168375030724345,2.561532396668478,40.615779634822076,45.137458887452944,1.9530489398760835,1015.275256228204,12,52.28063491337103,0
Hanoi,North,22.97320134697445,21.598432333661098,4.452177286614827,18.851143360485526,49.41887053097406,67.07359319235184,1018.113858460838,1,30.182332903431053,0
Hanoi,North,34.69086080986949,18.95366077518841,5.133964934351919,4.045789302213044,57.71984733639391,59.57697604019866,1019.2622675191385,2,47.877796525585744,0
Hanoi,North,27.330595165411903,15.5941103911793,2.578618917863945,0.0,27.276865205690196,47.08264823185337,1020.0,3,39.90261232708776,0
Hanoi,North,26.019326765119132,32.35183274779673,1.7203974850756458,11.262932967785355,65.85774187032375,47.97712337644393,1017.0722408329386,4,0.0,0
Hanoi,North,33.73410362914977,24.89476666563688,1.2691143365642346,27.077051584174367,50.17725395218341,68.00414195598839,1005.067370049003,5,51.68005455848678,0
Hanoi,North,18.192297192332752,26.662997998407157,19.079260329920743,40.23501750544012,56.480205112678384,78.72286449324253,1018.1925291231753,6,323.9223241187692,0
Hanoi,North,29.601880128778543,28.098373832601563,4.637283145278436,20.417991491864434,53.426264633872904,4.590638782325414,1006.4346588624309,7,22.763901548079524,0
Hanoi,North,26.021850784155802,11.015280191169742,12.802998146952309,165.3228300438569,63.13863425352815,62.676652485699805,1007.7419098035939,8,229.76522701109735,0
Hanoi,North,26.11612527672785,32.42362114314007,2.615126504978824,0.0,39.86172545421796,30.27160493153981,1001.404871644513,9,76.68878053098106,0
Hanoi,North,20.393811309600544,32.21674255873086,4.490489271868325,0.0,51.45060848644672,34.77470468869078,1020.0,10,28.565643819266786,0
Hanoi,North,29.56441506839147,27.769914776394632,0.4002551937624004,17.532203920893714,61.33993750864689,27.13817511369741,1013.458374103707,11,38.54019921252399,0
Hanoi,North,32.229884840113,25.47242628909327,2.047898092986283,0.6294947577543741,38.64579367973049,13.677074144086752,1017.3042211811772,12,40.211127867601235,0
Hanoi,North,31.627031825372995,12.131911608947561,14.21156768918825,120.56921032182055,87.68980359672744,22.27085061846563,1014.5243035065993,1,312.6806142899069,0
Hanoi,North,33.509039693373666,26.72472262474466,4.907867207904603,14.16476587373728,50.35758624079424,45.6449363228456,1015.5088554903521,2,33.90274076309359,0
Hanoi,North,28.63758618379316,22.15790363055769,6.509277934324806,8.033325870710064,57.19486713443798,49.43616648958523,1013.9927102513503,3,24.64198670098066,0
Hanoi,North,23.34365049685985,22.036244293606103,1.4251165481466228,10.746784595301774,52.15435448903146,32.52332739903952,1010.9412309641434,4,47.60491272412406,0
Hanoi,North,31.222258518522473,35.0,4.1689515548734475,2.4102400299298568,52.54731321313016,45.82780767192752,1020.0,5,27.804964806844687,0
Hanoi,North,34.251013948245266,32.539116068551905,5.998649507441881,12.623905283344182,70.06122746864943,36.597810059884985,1007.4434388034966,6,14.774693141641418,0
Hanoi,North,23.20871396847432,29.247097264820944,5.00801844482137,31.621040391078843,29.98310987387895,63.83199675847402,1015.7056890732102,7,48.0056973161561,0
Hanoi,North,24.313466514875188,25.15010648451418,5.407380175039239,20.5067210922666,31.27244877858063,78.19980418042417,1015.3930399391609,8,20.6970604139441,0
Hanoi,North,29.995953538140085,27.762435617620373,0.0,0.0,67.84435939744971,0.7322372761861189,1015.7784260026518,9,0.0,0
Hanoi,North,33.33998968230582,21.09421896122819,0.8282544004444512,0.9021833854772012,41.894939725111634,52.50627472756331,1020.0,10,100.2392568806861,0
Hanoi,North,31.117844678239294,27.44031972031907,2.5835152430365333,10.74297585651281,57.98409390284289,46.11426912850036,1011.507585123696,11,35.81856541146606,0
Hanoi,North,29.827186597116345,23.235247048612248,2.550255489763635,27.891588774621695,58.75425607317098,35.47683865447833,1008.9612400421048,12,15.473194080875393,0
Hanoi,North,28.219487146763985,21.661676927756655,5.750733430496068,0.0,62.24707856478275,71.73334719959996,1019.5066068150675,1,0.0,0
Hanoi,North,28.2378327772759,26.87629389144877,3.602770872571197,0.0,56.89652185300103,33.7887592127202,1016.1079301696485,2,24.395722814072613,0
Hanoi,North,26.75142759228146,19.766065620785508,3.7687954423028556,0.1148837609033091,66.36967944107738,10.543129265409835,1017.4040250452875,3,25.334892989472984,0
Hanoi,North,36.351581803799434,27.391024912684852,2.5488407551626597,5.508155899527658,85.83717508405012,18.87911005435766,1015.9965104774386,4,20.668507077486908,0
Hanoi,North,22.101548614540974,35.0,7.722406942920391,0.0,40.89510500537166,31.887485790298037,1020.0,5,53.12091491392364,0
Hanoi,North,36.77023906662334,21.696975526832496,3.7405277818344134,35.61471803144166,45.42076703018343,26.7612928463673,1015.2999589417157,6,7.320263409643665,0
Hanoi,North,34.79584911277874,33.36387691438137,2.391206264688372,16.062222244504262,34.19456039726896,23.274373556093,1014.1644460888067,7,57.41461633832596,0
Hanoi,North,24.44456131613063,32.13336378523732,0.0,19.455471349082565,51.045625407735564,55.7955126366598,1001.5871025994659,8,0.0,0
Hanoi,North,16.927989176582386,4.888082158432107,12.426111992388929,97.58957514415165,98.50787425867321,97.01423384385195,1011.6467715581175,9,209.02769002823118,2
Hanoi,North,17.244100004797687,5.084396766573984,12.551610383715959,99.36616629907364,92.74701216510881,101.98996261643383,946.0514312713013,9,206.6996060428195,2
Hanoi,North,16.82425790441697,4.978567631422219,13.092822743227815,97.8576408290299,98.19368045016128,99.50425326286269,1016.0244162693384,9,203.01088814030686,2
Hanoi,North,16.850918524773867,5.097154457174361,12.829707575176746,101.61963640982877,94.38574341205268,100.31977902849634,992.136107018312,9,204.85655647211,2
Hanoi,North,16.59009621699136,5.058288307536348,12.897792108201036,99.22526472654828,90.23214562830407,98.91846010154771,1000.2098092630525,9,206.7648341719369,2
Hanoi,North,28.684101040384277,24.568991647404214,3.9916963978169795,11.325964087539031,71.55369616358534,0.0,1012.2961832634466,10,0.6119085181251407,0
Hanoi,North,27.286896544591045,29.593512379226446,5.666306779979637,31.30357212908513,52.945357093219606,79.59498667244955,1018.5597873440487,11,0.0,0
Hanoi,North,34.25968939301952,30.1768646585865,0.0,22.240184211837565,47.33533291168658,40.63460321455513,1016.5474988210597,12,65.99733105516074,0
Hanoi,North,40.0,24.226241362380684,4.086723824252995,0.0,30.862372210833836,30.372941920049467,1018.3565592381769,1,68.00286552103576,0
Hanoi,North,34.61450725438448,25.19123572221568,0.48017673090039237,17.445704988064254,28.03991621665011,12.56923190772914,1013.0951978895175,2,65.64095469120161,0
Hanoi,North,33.52835469035577,32.371063591225905,2.847757440519032,10.85362899212917,51.47823278098297,0.0,1015.0826960420994,3,20.72971958067081,0
Hanoi,North,32.334470401383875,21.93953849492454,1.2813588449662234,0.0,61.475009772591015,47.15410180177811,1011.2656159803349,4,31.412771534854258,0
Hanoi,North,29.145746368667048,26.498659772160188,3.050344228811387,0.0,50.294667360932074,27.426167798011463,1010.7901869160244,5,0.0,0
Hanoi,North,27.994763026889814,27.853947301513976,3.603364487281616,0.0,60.45194321713728,65.39990674840294,1010.1416145728699,6,0.0,0
Hanoi,North,28.727606268166696,25.841932001505096,4.985838999617773,18.99464838044249,64.4209334394995,52.79051709445476,1002.7032603892679,7,30.609221401893613,0
Hanoi,North,25.850931347295337,26.15359155378643,4.846104232520314,26.23764522469083,69.4871695043301,65.7632955904862,1011.3954031255118,8,39.48452948133756,0
Hanoi,North,25.507261222194934,22.45979097371414,0.0,13.752904119565986,76.33223555055466,31.29683234099833,1007.8030237476148,9,0.0,0
Hanoi,North,24.662282508811476,23.171175307331954,2.122977132141939,20.789353537093007,35.99934708691461,26.779313350315682,1018.8392740216136,10,29.05541522987742,0
Hanoi,North,30.975637057757595,23.728889105219018,2.4766061712949616,9.374697394345564,40.872160672924394,26.146113462716322,1010.1118549222565,11,14.937238255148285,0
Hanoi,North,26.291343966457116,22.427920697886748,3.860128566174149,8.884150256471276,55.00958617646367,31.21359091541726,1008.541972777079,12,0.0,0
Hanoi,North,28.04620471676225,28.321895367994415,3.44521152418803,28.94981337007089,78.68615576056786,35.862491512551095,1011.4523899461716,1,19.002996834015313,0
Hanoi,North,32.56563276005964,21.148464242806114,2.9054538188746553,15.339919166043149,34.181838824595545,37.236157278742695,1020.0,2,46.80982902211932,0
Hanoi,North,25.780558076325214,16.95256153826173,2.3359629533061894,0.0,48.043026767830206,31.561640068361093,1012.4191800777156,3,30.988631633927717,0
Hanoi,North,28.305420067268802,26.085240904837093,2.432314968819934,11.489346341944836,43.24387800934105,25.948306715509624,1015.7625374760813,4,32.05972857842956,0
Hanoi,North,29.70764827076055,21.831368625107558,5.6745600894849115,0.46235014413108466,73.65004886639329,39.95248888614612,1018.6412700209956,5,32.83276439183612,0
Hanoi,North,24.438976520307868,27.643890795453544,1.643882050679918,11.724892016983608,43.52979735387282,67.06989672663585,1017.1707636319156,6,22.864086012788526,0
Hanoi,North,28.675385001129726,26.07404086285664,1.4427166842726198,1.2226690888256329,51.698378390825766,42.876218349744825,1014.7310791535293,7,0.0,0
Hanoi,North,28.251815239580626,22.773615734738144,2.4622731281620642,0.0,46.1681810277588,48.08992332894365,1010.4900537279482,8,30.442518102985346,0
Hanoi,North,32.561450768951474,20.59524342016629,3.346545469070206,7.013532354744295,52.62729145015449,23.95050008146171,1009.3889675370285,9,0.0,0
Hanoi,North,32.43865271238223,34.03389225019492,3.273652137817577,19.757757626063395,33.04121871511281,0.0,1020.0,10,29.968880970331803,0
Hanoi,North,31.52345908336142,20.418780317428606,3.8501201679443247,4.402303382820672,52.691220765460315,15.185055775113266,1015.9649154901085,11,2.088056461757752,0
Hanoi,North,24.031844910192945,23.559103594572544,1.9756370850897538,17.06199776607737,64.42091919470975,62.546144467080566,1014.7974745932479,12,56.391471745689024,0
Hanoi,North,24.128303677796573,17.102723400451158,0.6835252816674959,39.859095788808865,62.85366689827042,63.75749079341443,1018.1824077443041,1,52.092353652294165,0
Hanoi,North,27.683306080871187,26.37385673186871,1.332861473700381,0.0,51.25762520554911,13.140106065918324,1004.6086083195667,2,26.54845097802203,0
Hanoi,North,26.945274467912526,29.362036860791093,0.0,15.907412898196036,66.3776497670382,22.97027377574939,1011.4014170314477,3,21.09780510547244,0
Hanoi,North,32.64363568709197,20.782597717113052,2.4590118819387294,7.3193174036555195,50.373517984047226,79.24601490838351,1013.5167509387757,4,26.639274302504926,0
Hanoi,North,37.930292967772374,22.93488039406854,1.505926239216799,14.999920134949342,21.30891003171691,48.565436073999464,1005.5028439446266,5,23.134387380987594,0
Hanoi,North,24.525005947486726,23.876050114521444,4.859434453110229,38.37843152880829,34.024893552722446,55.75414166538186,1009.1577163573628,6,69.08489172197605,0
Hanoi,North,24.662785886814113,25.741097389496215,3.6112521707492706,9.270686873128286,58.09851912149046,83.90947005816089,1014.2587470489628,7,0.0,0
Hanoi,North,39.252105895772615,26.48230752722299,2.3698427985986785,1.2095455089928357,35.643159520632274,0.0,1007.9571904899312,8,31.06922853565994,0
Hanoi,North,33.42367791692701,24.86930017918397,4.74186876440364,0.0,58.18872677768918,55.22905039972446,1014.1496306050781,9,31.150444226067236,0
Hanoi,North,24.605550008389386,22.570205444976427,2.3291940344915028,23.323538787224734,52.839337175089206,25.99774576240918,1014.5404064033451,10,60.6778883615082,0
Hanoi,North,39.99077105549402,22.533731024020987,0.0,0.0,40.02631032146594,39.238501208452355,1011.0675973777163,11,17.736604192663613,0
Hanoi,North,24.447736503086503,23.97076213653304,2.99305560227389,0.0,55.34980990889974,36.48163068246734,1019.6397937688726,12,21.412021704918786,0
Hanoi,North,24.280547189553896,28.17126130826123,0.18365385938354173,40.97343549053634,29.691637078953434,40.463612789185426,1008.4727740770162,1,31.331329650723443,0
Hanoi,North,24.359177249593902,21.792399981081363,1.5009050509041424,19.26892132751187,56.73360145385819,31.53629058761497,1006.9023814446631,2,7.715476793661537,0
Hanoi,North,28.817204991079173,30.580955667482133,3.354273698854997,0.0,43.19643508930296,76.82158749196574,1016.8680601567037,3,20.025731047138567,0
Hanoi,North,36.66728001194723,23.490158729525078,3.0770254498495513,0.0,61.11167258990974,17.238748350840552,1018.033756674487,4,20.031331381799802,0
Hanoi,North,33.46474475603907,31.335506158414695,3.4400375042425164,0.0,59.38040678612104,37.8971686426715,1013.6749601628543,5,44.67772759846912,0
Hanoi,North,31.510747843802,25.854275206333195,3.47840259664225,18.59496154234766,55.04104426597503,46.81993391464809,1019.2697387449892,6,0.39506607405286687,0
Hanoi,North,26.720382258999123,6.5697731189847275,8.576662551460258,0.3195015330350326,49.08156161785632,52.721825944927836,1013.6388294572535,7,117.06974452883362,0
Hanoi,North,17.11749268531492,32.23327597491359,4.449825445380858,31.25397331959785,75.56272550794446,84.38524557195356,1002.6685414451525,8,26.667124828948786,0
Hanoi,North,34.17103163934169,18.984174026964656,4.988951724685764,5.6559314596797226,68.99375035676822,11.234255688499509,1015.0622693227099,9,34.670525208313386,0
Hanoi,North,9.940137894973702,12.873525028532296,24.196056894723263,148.24115291843947,101.31470703745879,68.27511788052082,976.5428269184531,10,203.72712162294476,2
Hanoi,North,10.445276671282993,12.882707386193259,24.13721403218489,147.96761653737434,96.98131113358913,69.2920786535813,998.8363708731072,10,197.54216194847766,2
Hanoi,North,9.919770945121234,12.81497956870914,24.933432555161563,147.1284304797566,102.49828840121323,69.66472333765228,1008.2126507431643,10,199.7610592156335,2
Hanoi,North,10.082301325485894,12.64088155936898,24.592252288835095,146.5594982144035,99.7451535275362,69.91740767633651,963.7802787839657,10,195.6185345948471,2
Hanoi,North,10.183342749155651,12.9239462852424,23.62028736644359,150.85701746627652,103.34353995142212,69.06634918857773,1027.2796438496716,10,207.62773857711503,2
Hanoi,North,29.410175056955776,30.175231560413323,4.538061038385001,2.0883049615027325,53.76208564489073,61.85463955033258,1013.3225066668227,11,18.295794982582006,0
Hanoi,North,26.15469945319819,33.41626525669727,2.5019230919732225,0.0,44.8849432091874,40.49968029073469,1012.7773568027355,12,29.418771491840708,0
Hanoi,North,16.51882829155268,16.124228659515822,22.78935970196108,105.11802394942183,91.38612609294518,88.08725578780219,1006.5771042331613,1,3.2659727594088195,0
Hanoi,North,10.047295625742846,17.3295273889485,19.25063140057154,176.76887524840166,40.56431321602209,16.00566896586707,1019.2749342068073,2,282.13723885868325,0
Hanoi,North,30.58852184878572,35.0,2.0429674864622522,17.440922133193535,63.525968682391316,50.47101331947576,1011.5003957596266,3,4.81350367070397,0
Hanoi,North,28.37824802201987,22.967573826878642,4.0565043742882505,41.21529851423412,43.488204761435554,78.6809136361868,1014.7791014541584,4,0.5103182910674064,0
Hanoi,North,37.45999496604053,17.852680859887727,0.7296738317709779,22.059284301330763,38.057471186559944,17.31697971010364,1013.9886307383831,5,24.57234134064017,0
Hanoi,North,30.2723943633521,26.703085360387128,4.838667320822288,32.064349798709884,58.371892021215174,37.8803347889175,1015.9248324209831,6,75.88487086838353,0
Hanoi,North,32.24973047166157,30.3454102116303,3.3126009655981044,0.0,52.161147091825505,28.37614477282874,1012.7847611010283,7,63.78727797434037,0
Hanoi,North,20.726071838983028,16.03501657088086,18.604365167982934,111.77210466812959,90.75863561846283,100.71495838376195,968.0260984495623,8,201.2231030540251,2
Hanoi,North,21.279399509663424,15.64719210178107,17.030559556377263,115.62530918424007,88.75468296799156,100.66946769931614,970.0912855591516,8,195.5157715895697,2
Hanoi,North,20.695602939764935,16.04032037845286,17.575111418145273,115.58196122940923,94.86403492885103,103.8662206508247,960.2642952883701,8,201.20760964731875,2
Hanoi,North,20.532906402208653,15.687484846709303,17.4551388590117,114.03381242054047,92.38537372153604,98.45850440773651,980.7651936121266,8,204.36088108746895,2
Hanoi,North,21.078349848053154,16.56126918777082,17.555128664877394,112.24615764035136,91.61621765017743,98.31519567467132,988.3497025718574,8,205.1013130007368,2
Hanoi,North,39.348408734286224,33.314162907667225,3.628355069848934,0.0,38.06486860443948,40.08243110465874,1016.0819329481068,9,22.12118894395863,0
